name,name2,party,vote,state,state2,party2,vote2,cross_party,storm,sharevote
Robert “Bob” Casey,Thomas Carper,Democrat,1,PA,DE,Democrat,1,1,0,1
Robert “Bob” Casey,Tim Scott,Democrat,1,PA,SC,Republican,1,0,0,1
Robert “Bob” Casey,Timothy “Tim” Kaine,Democrat,1,PA,VA,Democrat,1,1,0,1
Robert “Bob” Casey,Tina Smith,Democrat,1,PA,MN,Democrat,1,1,0,1
Robert “Bob” Casey,Todd Young,Democrat,1,PA,IN,Republican,1,0,0,1
Robert “Bob” Casey,Tom Cotton,Democrat,1,PA,AR,Republican,1,0,0,1
Robert “Bob” Casey,Tom Udall,Democrat,1,PA,NM,Democrat,1,1,0,1
Robert “Bob” Menendez,Amy Klobuchar,Democrat,1,NJ,MN,Democrat,1,1,0,1
Robert “Bob” Menendez,Angus King,Democrat,1,NJ,ME,Democrat,1,1,0,1
Robert “Bob” Menendez,Benjamin “Ben” Sasse,Democrat,1,NJ,NE,Republican,1,0,0,1
Robert “Bob” Menendez,Benjamin Cardin,Democrat,1,NJ,MD,Democrat,1,1,0,1
Robert “Bob” Menendez,Bernard “Bernie” Sanders,Democrat,1,NJ,VT,Democrat,1,1,0,1
Robert “Bob” Menendez,Bill Cassidy,Democrat,1,NJ,LA,Republican,1,0,0,1
Robert “Bob” Menendez,Bill Nelson,Democrat,1,NJ,FL,Democrat,1,1,0,1
Robert “Bob” Menendez,Bob Corker,Democrat,1,NJ,TN,Republican,1,0,0,1
Robert “Bob” Menendez,Brian Schatz,Democrat,1,NJ,HI,Democrat,1,1,0,1
Robert “Bob” Menendez,Catherine Cortez Masto,Democrat,1,NJ,NV,Democrat,1,1,0,1
Robert “Bob” Menendez,Charles “Chuck” Grassley,Democrat,1,NJ,IA,Republican,1,0,0,1
Robert “Bob” Menendez,Charles “Chuck” Schumer,Democrat,1,NJ,NY,Democrat,1,1,0,1
Robert “Bob” Menendez,Chris Van Hollen,Democrat,1,NJ,MD,Democrat,1,1,0,1
Robert “Bob” Menendez,Christopher Coons,Democrat,1,NJ,DE,Democrat,1,1,0,1
Robert “Bob” Menendez,Christopher Murphy,Democrat,1,NJ,CT,Democrat,1,1,0,1
Robert “Bob” Menendez,Cindy Hyde-Smith,Democrat,1,NJ,MS,Republican,1,0,0,1
Robert “Bob” Menendez,Claire McCaskill,Democrat,1,NJ,MO,Democrat,1,1,0,1
Robert “Bob” Menendez,Cory Booker,Democrat,1,NJ,NJ,Democrat,1,1,0,1
Robert “Bob” Menendez,Cory Gardner,Democrat,1,NJ,CO,Republican,1,0,0,1
Robert “Bob” Menendez,Dan Sullivan,Democrat,1,NJ,AK,Republican,1,0,0,1
Robert “Bob” Menendez,David Perdue,Democrat,1,NJ,GA,Republican,1,0,0,1
Robert “Bob” Menendez,Dean Heller,Democrat,1,NJ,NV,Republican,1,0,0,1
Robert “Bob” Menendez,Deb Fischer,Democrat,1,NJ,NE,Republican,1,0,0,1
Robert “Bob” Menendez,Debbie Stabenow,Democrat,1,NJ,MI,Democrat,1,1,0,1
Robert “Bob” Menendez,Dianne Feinstein,Democrat,1,NJ,CA,Democrat,1,1,0,1
Robert “Bob” Menendez,Doug Jones,Democrat,1,NJ,AL,Democrat,1,1,0,1
Robert “Bob” Menendez,Edward “Ed” Markey,Democrat,1,NJ,MA,Democrat,1,1,0,1
Robert “Bob” Menendez,Elizabeth Warren,Democrat,1,NJ,MA,Democrat,1,1,0,1
Robert “Bob” Menendez,Gary Peters,Democrat,1,NJ,MI,Democrat,1,1,0,1
Robert “Bob” Menendez,Heidi Heitkamp,Democrat,1,NJ,ND,Democrat,1,1,0,1
Robert “Bob” Menendez,James “Jim” Inhofe,Democrat,1,NJ,OK,Republican,1,0,0,1
Robert “Bob” Menendez,James Lankford,Democrat,1,NJ,OK,Republican,1,0,0,1
Robert “Bob” Menendez,James Risch,Democrat,1,NJ,ID,Republican,1,0,0,1
Robert “Bob” Menendez,Jeanne Shaheen,Democrat,1,NJ,NH,Democrat,1,1,0,1
Robert “Bob” Menendez,Jeff Flake,Democrat,1,NJ,AZ,Republican,1,0,0,1
Robert “Bob” Menendez,Jeff Merkley,Democrat,1,NJ,OR,Democrat,1,1,0,1
Robert “Bob” Menendez,Jerry Moran,Democrat,1,NJ,KS,Republican,1,0,0,1
Robert “Bob” Menendez,Joe Donnelly,Democrat,1,NJ,IN,Democrat,1,1,0,1
Robert “Bob” Menendez,Joe Manchin,Democrat,1,NJ,WV,Democrat,1,1,0,1
Robert “Bob” Menendez,John “Johnny” Isakson,Democrat,1,NJ,GA,Republican,1,0,0,1
Robert “Bob” Menendez,John Barrasso,Democrat,1,NJ,WY,Republican,1,0,0,1
Robert “Bob” Menendez,John Boozman,Democrat,1,NJ,AR,Republican,1,0,0,1
Robert “Bob” Menendez,John Cornyn,Democrat,1,NJ,TX,Republican,1,0,0,1
Robert “Bob” Menendez,John F. “Jack” Reed,Democrat,1,NJ,RI,Democrat,1,1,0,1
Robert “Bob” Menendez,John Hoeven,Democrat,1,NJ,ND,Republican,1,0,0,1
Robert “Bob” Menendez,John Neely Kennedy,Democrat,1,NJ,LA,Republican,1,0,0,1
Robert “Bob” Menendez,John Thune,Democrat,1,NJ,SD,Republican,1,0,0,1
Robert “Bob” Menendez,Jon Kyl,Democrat,1,NJ,AZ,Republican,1,0,0,1
Robert “Bob” Menendez,Jon Tester,Democrat,1,NJ,MT,Democrat,1,1,0,1
Robert “Bob” Menendez,Joni Ernst,Democrat,1,NJ,IA,Republican,1,0,0,1
Robert “Bob” Menendez,Kamala Harris,Democrat,1,NJ,CA,Democrat,1,1,0,1
Robert “Bob” Menendez,Kirsten Gillibrand,Democrat,1,NJ,NY,Democrat,1,1,0,1
Robert “Bob” Menendez,Lamar Alexander,Democrat,1,NJ,TN,Republican,1,0,0,1
Robert “Bob” Menendez,Lindsey Graham,Democrat,1,NJ,SC,Republican,1,0,0,1
Robert “Bob” Menendez,Lisa Murkowski,Democrat,1,NJ,AK,Republican,1,0,0,1
Robert “Bob” Menendez,Marco Rubio,Democrat,1,NJ,FL,Republican,1,0,0,1
Robert “Bob” Menendez,Margaret “Maggie” Hassan,Democrat,1,NJ,NH,Democrat,1,1,0,1
Robert “Bob” Menendez,Maria Cantwell,Democrat,1,NJ,WA,Democrat,1,1,0,1
Robert “Bob” Menendez,Mark Warner,Democrat,1,NJ,VA,Democrat,1,1,0,1
Robert “Bob” Menendez,Martin Heinrich,Democrat,1,NJ,NM,Democrat,1,1,0,1
Robert “Bob” Menendez,Mazie Hirono,Democrat,1,NJ,HI,Democrat,1,1,0,1
Robert “Bob” Menendez,Michael “Mike” Crapo,Democrat,1,NJ,ID,Republican,1,0,0,1
Robert “Bob” Menendez,Michael Bennet,Democrat,1,NJ,CO,Democrat,1,1,0,1
Robert “Bob” Menendez,Michael Enzi,Democrat,1,NJ,WY,Republican,1,0,0,1
Robert “Bob” Menendez,Mike Rounds,Democrat,1,NJ,SD,Republican,1,0,0,1
Robert “Bob” Menendez,Mitch McConnell,Democrat,1,NJ,KY,Republican,1,0,0,1
Robert “Bob” Menendez,Orrin Hatch,Democrat,1,NJ,UT,Republican,1,0,0,1
Robert “Bob” Menendez,Pat Roberts,Democrat,1,NJ,KS,Republican,1,0,0,1
Robert “Bob” Menendez,Patrick “Pat” Toomey,Democrat,1,NJ,PA,Republican,1,0,0,1
Robert “Bob” Menendez,Patrick Leahy,Democrat,1,NJ,VT,Democrat,1,1,0,1
Robert “Bob” Menendez,Patty Murray,Democrat,1,NJ,WA,Democrat,1,1,0,1
Robert “Bob” Menendez,Rand Paul,Democrat,1,NJ,KY,Republican,1,0,0,1
Robert “Bob” Menendez,Richard Blumenthal,Democrat,1,NJ,CT,Democrat,1,1,0,1
Robert “Bob” Menendez,Richard Burr,Democrat,1,NJ,NC,Republican,1,0,0,1
Robert “Bob” Menendez,Richard Durbin,Democrat,1,NJ,IL,Democrat,1,1,0,1
Robert “Bob” Menendez,Richard Shelby,Democrat,1,NJ,AL,Republican,1,0,0,1
Robert “Bob” Menendez,Robert “Bob” Casey,Democrat,1,NJ,PA,Democrat,1,1,0,1
Robert “Bob” Menendez,Robert “Rob” Portman,Democrat,1,NJ,OH,Republican,1,0,0,1
Robert “Bob” Menendez,Roger Wicker,Democrat,1,NJ,MS,Republican,1,0,0,1
Robert “Bob” Menendez,Ron Johnson,Democrat,1,NJ,WI,Republican,1,0,0,1
Robert “Bob” Menendez,Ron Wyden,Democrat,1,NJ,OR,Democrat,1,1,0,1
Robert “Bob” Menendez,Roy Blunt,Democrat,1,NJ,MO,Republican,1,0,0,1
Robert “Bob” Menendez,Sheldon Whitehouse,Democrat,1,NJ,RI,Democrat,1,1,0,1
Robert “Bob” Menendez,Shelley Moore Capito,Democrat,1,NJ,WV,Republican,1,0,0,1
Robert “Bob” Menendez,Sherrod Brown,Democrat,1,NJ,OH,Democrat,1,1,0,1
Robert “Bob” Menendez,Steve Daines,Democrat,1,NJ,MT,Republican,1,0,0,1
Robert “Bob” Menendez,Susan Collins,Democrat,1,NJ,ME,Republican,1,0,0,1
Robert “Bob” Menendez,Tammy Baldwin,Democrat,1,NJ,WI,Democrat,1,1,0,1
Robert “Bob” Menendez,Tammy Duckworth,Democrat,1,NJ,IL,Democrat,1,1,0,1
Robert “Bob” Menendez,Ted Cruz,Democrat,1,NJ,TX,Republican,1,0,0,1
Robert “Bob” Menendez,Thom Tillis,Democrat,1,NJ,NC,Republican,1,0,0,1
Robert “Bob” Menendez,Thomas Carper,Democrat,1,NJ,DE,Democrat,1,1,0,1
Robert “Bob” Menendez,Tim Scott,Democrat,1,NJ,SC,Republican,1,0,0,1
Robert “Bob” Menendez,Timothy “Tim” Kaine,Democrat,1,NJ,VA,Democrat,1,1,0,1
Robert “Bob” Menendez,Tina Smith,Democrat,1,NJ,MN,Democrat,1,1,0,1
Robert “Bob” Menendez,Todd Young,Democrat,1,NJ,IN,Republican,1,0,0,1
Robert “Bob” Menendez,Tom Cotton,Democrat,1,NJ,AR,Republican,1,0,0,1
Robert “Bob” Menendez,Tom Udall,Democrat,1,NJ,NM,Democrat,1,1,0,1
Robert “Rob” Portman,Amy Klobuchar,Republican,1,OH,MN,Democrat,1,0,0,1
Robert “Rob” Portman,Angus King,Republican,1,OH,ME,Democrat,1,0,0,1
Robert “Rob” Portman,Benjamin “Ben” Sasse,Republican,1,OH,NE,Republican,1,1,0,1
Robert “Rob” Portman,Benjamin Cardin,Republican,1,OH,MD,Democrat,1,0,0,1
Robert “Rob” Portman,Bernard “Bernie” Sanders,Republican,1,OH,VT,Democrat,1,0,0,1
Robert “Rob” Portman,Bill Cassidy,Republican,1,OH,LA,Republican,1,1,0,1
Robert “Rob” Portman,Bill Nelson,Republican,1,OH,FL,Democrat,1,0,0,1
Robert “Rob” Portman,Bob Corker,Republican,1,OH,TN,Republican,1,1,0,1
Robert “Rob” Portman,Brian Schatz,Republican,1,OH,HI,Democrat,1,0,0,1
Robert “Rob” Portman,Catherine Cortez Masto,Republican,1,OH,NV,Democrat,1,0,0,1
Robert “Rob” Portman,Charles “Chuck” Grassley,Republican,1,OH,IA,Republican,1,1,0,1
Robert “Rob” Portman,Charles “Chuck” Schumer,Republican,1,OH,NY,Democrat,1,0,0,1
Robert “Rob” Portman,Chris Van Hollen,Republican,1,OH,MD,Democrat,1,0,0,1
Robert “Rob” Portman,Christopher Coons,Republican,1,OH,DE,Democrat,1,0,0,1
Robert “Rob” Portman,Christopher Murphy,Republican,1,OH,CT,Democrat,1,0,0,1
Robert “Rob” Portman,Cindy Hyde-Smith,Republican,1,OH,MS,Republican,1,1,0,1
Robert “Rob” Portman,Claire McCaskill,Republican,1,OH,MO,Democrat,1,0,0,1
Robert “Rob” Portman,Cory Booker,Republican,1,OH,NJ,Democrat,1,0,0,1
Robert “Rob” Portman,Cory Gardner,Republican,1,OH,CO,Republican,1,1,0,1
Robert “Rob” Portman,Dan Sullivan,Republican,1,OH,AK,Republican,1,1,0,1
Robert “Rob” Portman,David Perdue,Republican,1,OH,GA,Republican,1,1,0,1
Robert “Rob” Portman,Dean Heller,Republican,1,OH,NV,Republican,1,1,0,1
Robert “Rob” Portman,Deb Fischer,Republican,1,OH,NE,Republican,1,1,0,1
Robert “Rob” Portman,Debbie Stabenow,Republican,1,OH,MI,Democrat,1,0,0,1
Robert “Rob” Portman,Dianne Feinstein,Republican,1,OH,CA,Democrat,1,0,0,1
Robert “Rob” Portman,Doug Jones,Republican,1,OH,AL,Democrat,1,0,0,1
Robert “Rob” Portman,Edward “Ed” Markey,Republican,1,OH,MA,Democrat,1,0,0,1
Robert “Rob” Portman,Elizabeth Warren,Republican,1,OH,MA,Democrat,1,0,0,1
Robert “Rob” Portman,Gary Peters,Republican,1,OH,MI,Democrat,1,0,0,1
Robert “Rob” Portman,Heidi Heitkamp,Republican,1,OH,ND,Democrat,1,0,0,1
Robert “Rob” Portman,James “Jim” Inhofe,Republican,1,OH,OK,Republican,1,1,0,1
Robert “Rob” Portman,James Lankford,Republican,1,OH,OK,Republican,1,1,0,1
Robert “Rob” Portman,James Risch,Republican,1,OH,ID,Republican,1,1,0,1
Robert “Rob” Portman,Jeanne Shaheen,Republican,1,OH,NH,Democrat,1,0,0,1
Robert “Rob” Portman,Jeff Flake,Republican,1,OH,AZ,Republican,1,1,0,1
Robert “Rob” Portman,Jeff Merkley,Republican,1,OH,OR,Democrat,1,0,0,1
Robert “Rob” Portman,Jerry Moran,Republican,1,OH,KS,Republican,1,1,0,1
Robert “Rob” Portman,Joe Donnelly,Republican,1,OH,IN,Democrat,1,0,0,1
Robert “Rob” Portman,Joe Manchin,Republican,1,OH,WV,Democrat,1,0,0,1
Robert “Rob” Portman,John “Johnny” Isakson,Republican,1,OH,GA,Republican,1,1,0,1
Robert “Rob” Portman,John Barrasso,Republican,1,OH,WY,Republican,1,1,0,1
Robert “Rob” Portman,John Boozman,Republican,1,OH,AR,Republican,1,1,0,1
Robert “Rob” Portman,John Cornyn,Republican,1,OH,TX,Republican,1,1,0,1
Robert “Rob” Portman,John F. “Jack” Reed,Republican,1,OH,RI,Democrat,1,0,0,1
Robert “Rob” Portman,John Hoeven,Republican,1,OH,ND,Republican,1,1,0,1
Robert “Rob” Portman,John Neely Kennedy,Republican,1,OH,LA,Republican,1,1,0,1
Robert “Rob” Portman,John Thune,Republican,1,OH,SD,Republican,1,1,0,1
Robert “Rob” Portman,Jon Kyl,Republican,1,OH,AZ,Republican,1,1,0,1
Robert “Rob” Portman,Jon Tester,Republican,1,OH,MT,Democrat,1,0,0,1
Robert “Rob” Portman,Joni Ernst,Republican,1,OH,IA,Republican,1,1,0,1
Robert “Rob” Portman,Kamala Harris,Republican,1,OH,CA,Democrat,1,0,0,1
Robert “Rob” Portman,Kirsten Gillibrand,Republican,1,OH,NY,Democrat,1,0,0,1
Robert “Rob” Portman,Lamar Alexander,Republican,1,OH,TN,Republican,1,1,0,1
Robert “Rob” Portman,Lindsey Graham,Republican,1,OH,SC,Republican,1,1,0,1
Robert “Rob” Portman,Lisa Murkowski,Republican,1,OH,AK,Republican,1,1,0,1
Robert “Rob” Portman,Marco Rubio,Republican,1,OH,FL,Republican,1,1,0,1
Robert “Rob” Portman,Margaret “Maggie” Hassan,Republican,1,OH,NH,Democrat,1,0,0,1
Robert “Rob” Portman,Maria Cantwell,Republican,1,OH,WA,Democrat,1,0,0,1
Robert “Rob” Portman,Mark Warner,Republican,1,OH,VA,Democrat,1,0,0,1
Robert “Rob” Portman,Martin Heinrich,Republican,1,OH,NM,Democrat,1,0,0,1
Robert “Rob” Portman,Mazie Hirono,Republican,1,OH,HI,Democrat,1,0,0,1
Robert “Rob” Portman,Michael “Mike” Crapo,Republican,1,OH,ID,Republican,1,1,0,1
Robert “Rob” Portman,Michael Bennet,Republican,1,OH,CO,Democrat,1,0,0,1
Robert “Rob” Portman,Michael Enzi,Republican,1,OH,WY,Republican,1,1,0,1
Robert “Rob” Portman,Mike Rounds,Republican,1,OH,SD,Republican,1,1,0,1
Robert “Rob” Portman,Mitch McConnell,Republican,1,OH,KY,Republican,1,1,0,1
Robert “Rob” Portman,Orrin Hatch,Republican,1,OH,UT,Republican,1,1,0,1
Robert “Rob” Portman,Pat Roberts,Republican,1,OH,KS,Republican,1,1,0,1
Robert “Rob” Portman,Patrick “Pat” Toomey,Republican,1,OH,PA,Republican,1,1,0,1
Robert “Rob” Portman,Patrick Leahy,Republican,1,OH,VT,Democrat,1,0,0,1
Robert “Rob” Portman,Patty Murray,Republican,1,OH,WA,Democrat,1,0,0,1
Robert “Rob” Portman,Rand Paul,Republican,1,OH,KY,Republican,1,1,0,1
Robert “Rob” Portman,Richard Blumenthal,Republican,1,OH,CT,Democrat,1,0,0,1
Robert “Rob” Portman,Richard Burr,Republican,1,OH,NC,Republican,1,1,0,1
Robert “Rob” Portman,Richard Durbin,Republican,1,OH,IL,Democrat,1,0,0,1
Robert “Rob” Portman,Richard Shelby,Republican,1,OH,AL,Republican,1,1,0,1
Robert “Rob” Portman,Robert “Bob” Casey,Republican,1,OH,PA,Democrat,1,0,0,1
Robert “Rob” Portman,Robert “Bob” Menendez,Republican,1,OH,NJ,Democrat,1,0,0,1
Robert “Rob” Portman,Roger Wicker,Republican,1,OH,MS,Republican,1,1,0,1
Robert “Rob” Portman,Ron Johnson,Republican,1,OH,WI,Republican,1,1,0,1
Robert “Rob” Portman,Ron Wyden,Republican,1,OH,OR,Democrat,1,0,0,1
Robert “Rob” Portman,Roy Blunt,Republican,1,OH,MO,Republican,1,1,0,1
Robert “Rob” Portman,Sheldon Whitehouse,Republican,1,OH,RI,Democrat,1,0,0,1
Robert “Rob” Portman,Shelley Moore Capito,Republican,1,OH,WV,Republican,1,1,0,1
Robert “Rob” Portman,Sherrod Brown,Republican,1,OH,OH,Democrat,1,0,0,1
Robert “Rob” Portman,Steve Daines,Republican,1,OH,MT,Republican,1,1,0,1
Robert “Rob” Portman,Susan Collins,Republican,1,OH,ME,Republican,1,1,0,1
Robert “Rob” Portman,Tammy Baldwin,Republican,1,OH,WI,Democrat,1,0,0,1
Robert “Rob” Portman,Tammy Duckworth,Republican,1,OH,IL,Democrat,1,0,0,1
Robert “Rob” Portman,Ted Cruz,Republican,1,OH,TX,Republican,1,1,0,1
Robert “Rob” Portman,Thom Tillis,Republican,1,OH,NC,Republican,1,1,0,1
Robert “Rob” Portman,Thomas Carper,Republican,1,OH,DE,Democrat,1,0,0,1
Robert “Rob” Portman,Tim Scott,Republican,1,OH,SC,Republican,1,1,0,1
Robert “Rob” Portman,Timothy “Tim” Kaine,Republican,1,OH,VA,Democrat,1,0,0,1
Robert “Rob” Portman,Tina Smith,Republican,1,OH,MN,Democrat,1,0,0,1
Robert “Rob” Portman,Todd Young,Republican,1,OH,IN,Republican,1,1,0,1
Robert “Rob” Portman,Tom Cotton,Republican,1,OH,AR,Republican,1,1,0,1
Robert “Rob” Portman,Tom Udall,Republican,1,OH,NM,Democrat,1,0,0,1
Roger Wicker,Amy Klobuchar,Republican,1,MS,MN,Democrat,1,0,0,1
Roger Wicker,Angus King,Republican,1,MS,ME,Democrat,1,0,0,1
Roger Wicker,Benjamin “Ben” Sasse,Republican,1,MS,NE,Republican,1,1,0,1
Roger Wicker,Benjamin Cardin,Republican,1,MS,MD,Democrat,1,0,0,1
Roger Wicker,Bernard “Bernie” Sanders,Republican,1,MS,VT,Democrat,1,0,0,1
Roger Wicker,Bill Cassidy,Republican,1,MS,LA,Republican,1,1,0,1
Roger Wicker,Bill Nelson,Republican,1,MS,FL,Democrat,1,0,0,1
Roger Wicker,Bob Corker,Republican,1,MS,TN,Republican,1,1,0,1
Roger Wicker,Brian Schatz,Republican,1,MS,HI,Democrat,1,0,0,1
Roger Wicker,Catherine Cortez Masto,Republican,1,MS,NV,Democrat,1,0,0,1
Roger Wicker,Charles “Chuck” Grassley,Republican,1,MS,IA,Republican,1,1,0,1
Roger Wicker,Charles “Chuck” Schumer,Republican,1,MS,NY,Democrat,1,0,0,1
Roger Wicker,Chris Van Hollen,Republican,1,MS,MD,Democrat,1,0,0,1
Roger Wicker,Christopher Coons,Republican,1,MS,DE,Democrat,1,0,0,1
Roger Wicker,Christopher Murphy,Republican,1,MS,CT,Democrat,1,0,0,1
Roger Wicker,Cindy Hyde-Smith,Republican,1,MS,MS,Republican,1,1,0,1
Roger Wicker,Claire McCaskill,Republican,1,MS,MO,Democrat,1,0,0,1
Roger Wicker,Cory Booker,Republican,1,MS,NJ,Democrat,1,0,0,1
Roger Wicker,Cory Gardner,Republican,1,MS,CO,Republican,1,1,0,1
Roger Wicker,Dan Sullivan,Republican,1,MS,AK,Republican,1,1,0,1
Roger Wicker,David Perdue,Republican,1,MS,GA,Republican,1,1,0,1
Roger Wicker,Dean Heller,Republican,1,MS,NV,Republican,1,1,0,1
Roger Wicker,Deb Fischer,Republican,1,MS,NE,Republican,1,1,0,1
Roger Wicker,Debbie Stabenow,Republican,1,MS,MI,Democrat,1,0,0,1
Roger Wicker,Dianne Feinstein,Republican,1,MS,CA,Democrat,1,0,0,1
Roger Wicker,Doug Jones,Republican,1,MS,AL,Democrat,1,0,0,1
Roger Wicker,Edward “Ed” Markey,Republican,1,MS,MA,Democrat,1,0,0,1
Roger Wicker,Elizabeth Warren,Republican,1,MS,MA,Democrat,1,0,0,1
Roger Wicker,Gary Peters,Republican,1,MS,MI,Democrat,1,0,0,1
Roger Wicker,Heidi Heitkamp,Republican,1,MS,ND,Democrat,1,0,0,1
Roger Wicker,James “Jim” Inhofe,Republican,1,MS,OK,Republican,1,1,0,1
Roger Wicker,James Lankford,Republican,1,MS,OK,Republican,1,1,0,1
Roger Wicker,James Risch,Republican,1,MS,ID,Republican,1,1,0,1
Roger Wicker,Jeanne Shaheen,Republican,1,MS,NH,Democrat,1,0,0,1
Roger Wicker,Jeff Flake,Republican,1,MS,AZ,Republican,1,1,0,1
Roger Wicker,Jeff Merkley,Republican,1,MS,OR,Democrat,1,0,0,1
Roger Wicker,Jerry Moran,Republican,1,MS,KS,Republican,1,1,0,1
Roger Wicker,Joe Donnelly,Republican,1,MS,IN,Democrat,1,0,0,1
Roger Wicker,Joe Manchin,Republican,1,MS,WV,Democrat,1,0,0,1
Roger Wicker,John “Johnny” Isakson,Republican,1,MS,GA,Republican,1,1,0,1
Roger Wicker,John Barrasso,Republican,1,MS,WY,Republican,1,1,0,1
Roger Wicker,John Boozman,Republican,1,MS,AR,Republican,1,1,0,1
Roger Wicker,John Cornyn,Republican,1,MS,TX,Republican,1,1,0,1
Roger Wicker,John F. “Jack” Reed,Republican,1,MS,RI,Democrat,1,0,0,1
Roger Wicker,John Hoeven,Republican,1,MS,ND,Republican,1,1,0,1
Roger Wicker,John Neely Kennedy,Republican,1,MS,LA,Republican,1,1,0,1
Roger Wicker,John Thune,Republican,1,MS,SD,Republican,1,1,0,1
Roger Wicker,Jon Kyl,Republican,1,MS,AZ,Republican,1,1,0,1
Roger Wicker,Jon Tester,Republican,1,MS,MT,Democrat,1,0,0,1
Roger Wicker,Joni Ernst,Republican,1,MS,IA,Republican,1,1,0,1
Roger Wicker,Kamala Harris,Republican,1,MS,CA,Democrat,1,0,0,1
Roger Wicker,Kirsten Gillibrand,Republican,1,MS,NY,Democrat,1,0,0,1
Roger Wicker,Lamar Alexander,Republican,1,MS,TN,Republican,1,1,0,1
Roger Wicker,Lindsey Graham,Republican,1,MS,SC,Republican,1,1,0,1
Roger Wicker,Lisa Murkowski,Republican,1,MS,AK,Republican,1,1,0,1
Roger Wicker,Marco Rubio,Republican,1,MS,FL,Republican,1,1,0,1
Roger Wicker,Margaret “Maggie” Hassan,Republican,1,MS,NH,Democrat,1,0,0,1
Roger Wicker,Maria Cantwell,Republican,1,MS,WA,Democrat,1,0,0,1
Roger Wicker,Mark Warner,Republican,1,MS,VA,Democrat,1,0,0,1
Roger Wicker,Martin Heinrich,Republican,1,MS,NM,Democrat,1,0,0,1
Roger Wicker,Mazie Hirono,Republican,1,MS,HI,Democrat,1,0,0,1
Roger Wicker,Michael “Mike” Crapo,Republican,1,MS,ID,Republican,1,1,0,1
Roger Wicker,Michael Bennet,Republican,1,MS,CO,Democrat,1,0,0,1
Roger Wicker,Michael Enzi,Republican,1,MS,WY,Republican,1,1,0,1
Roger Wicker,Mike Rounds,Republican,1,MS,SD,Republican,1,1,0,1
Roger Wicker,Mitch McConnell,Republican,1,MS,KY,Republican,1,1,0,1
Roger Wicker,Orrin Hatch,Republican,1,MS,UT,Republican,1,1,0,1
Roger Wicker,Pat Roberts,Republican,1,MS,KS,Republican,1,1,0,1
Roger Wicker,Patrick “Pat” Toomey,Republican,1,MS,PA,Republican,1,1,0,1
Roger Wicker,Patrick Leahy,Republican,1,MS,VT,Democrat,1,0,0,1
Roger Wicker,Patty Murray,Republican,1,MS,WA,Democrat,1,0,0,1
Roger Wicker,Rand Paul,Republican,1,MS,KY,Republican,1,1,0,1
Roger Wicker,Richard Blumenthal,Republican,1,MS,CT,Democrat,1,0,0,1
Roger Wicker,Richard Burr,Republican,1,MS,NC,Republican,1,1,0,1
Roger Wicker,Richard Durbin,Republican,1,MS,IL,Democrat,1,0,0,1
Roger Wicker,Richard Shelby,Republican,1,MS,AL,Republican,1,1,0,1
Roger Wicker,Robert “Bob” Casey,Republican,1,MS,PA,Democrat,1,0,0,1
Roger Wicker,Robert “Bob” Menendez,Republican,1,MS,NJ,Democrat,1,0,0,1
Roger Wicker,Robert “Rob” Portman,Republican,1,MS,OH,Republican,1,1,0,1
Roger Wicker,Ron Johnson,Republican,1,MS,WI,Republican,1,1,0,1
Roger Wicker,Ron Wyden,Republican,1,MS,OR,Democrat,1,0,0,1
Roger Wicker,Roy Blunt,Republican,1,MS,MO,Republican,1,1,0,1
Roger Wicker,Sheldon Whitehouse,Republican,1,MS,RI,Democrat,1,0,0,1
Roger Wicker,Shelley Moore Capito,Republican,1,MS,WV,Republican,1,1,0,1
Roger Wicker,Sherrod Brown,Republican,1,MS,OH,Democrat,1,0,0,1
Roger Wicker,Steve Daines,Republican,1,MS,MT,Republican,1,1,0,1
Roger Wicker,Susan Collins,Republican,1,MS,ME,Republican,1,1,0,1
Roger Wicker,Tammy Baldwin,Republican,1,MS,WI,Democrat,1,0,0,1
Roger Wicker,Tammy Duckworth,Republican,1,MS,IL,Democrat,1,0,0,1
Roger Wicker,Ted Cruz,Republican,1,MS,TX,Republican,1,1,0,1
Roger Wicker,Thom Tillis,Republican,1,MS,NC,Republican,1,1,0,1
Roger Wicker,Thomas Carper,Republican,1,MS,DE,Democrat,1,0,0,1
Roger Wicker,Tim Scott,Republican,1,MS,SC,Republican,1,1,0,1
Roger Wicker,Timothy “Tim” Kaine,Republican,1,MS,VA,Democrat,1,0,0,1
Roger Wicker,Tina Smith,Republican,1,MS,MN,Democrat,1,0,0,1
Roger Wicker,Todd Young,Republican,1,MS,IN,Republican,1,1,0,1
Roger Wicker,Tom Cotton,Republican,1,MS,AR,Republican,1,1,0,1
Roger Wicker,Tom Udall,Republican,1,MS,NM,Democrat,1,0,0,1
Ron Johnson,Amy Klobuchar,Republican,1,WI,MN,Democrat,1,0,0,1
Ron Johnson,Angus King,Republican,1,WI,ME,Democrat,1,0,0,1
Ron Johnson,Benjamin “Ben” Sasse,Republican,1,WI,NE,Republican,1,1,0,1
Ron Johnson,Benjamin Cardin,Republican,1,WI,MD,Democrat,1,0,0,1
Ron Johnson,Bernard “Bernie” Sanders,Republican,1,WI,VT,Democrat,1,0,0,1
Ron Johnson,Bill Cassidy,Republican,1,WI,LA,Republican,1,1,0,1
Ron Johnson,Bill Nelson,Republican,1,WI,FL,Democrat,1,0,0,1
