name,name2,state,vote,party,state2,vote2,party2,cross_party,storm,sharevote
Sheldon Whitehouse,Richard Shelby,RI,1,Democrat,AL,1,Republican,0,0,1
Sheldon Whitehouse,Robert “Bob” Casey,RI,1,Democrat,PA,1,Democrat,1,0,1
Sheldon Whitehouse,Robert “Rob” Portman,RI,1,Democrat,OH,1,Republican,0,0,1
Sheldon Whitehouse,Roger Wicker,RI,1,Democrat,MS,1,Republican,0,0,1
Sheldon Whitehouse,Ron Wyden,RI,1,Democrat,OR,1,Democrat,1,0,1
Sheldon Whitehouse,Roy Blunt,RI,1,Democrat,MO,1,Republican,0,0,1
Sheldon Whitehouse,Shelley Moore Capito,RI,1,Democrat,WV,1,Republican,0,0,1
Sheldon Whitehouse,Sherrod Brown,RI,1,Democrat,OH,1,Democrat,1,0,1
Sheldon Whitehouse,Susan Collins,RI,1,Democrat,ME,1,Republican,0,0,1
Sheldon Whitehouse,Tammy Baldwin,RI,1,Democrat,WI,1,Democrat,1,0,1
Sheldon Whitehouse,Tammy Duckworth,RI,1,Democrat,IL,1,Democrat,1,0,1
Sheldon Whitehouse,Ted Cruz,RI,1,Democrat,TX,1,Republican,0,0,1
Sheldon Whitehouse,Thad Cochran,RI,1,Democrat,MS,1,Republican,0,0,1
Sheldon Whitehouse,Thom Tillis,RI,1,Democrat,NC,1,Republican,0,0,1
Sheldon Whitehouse,Thomas Carper,RI,1,Democrat,DE,1,Democrat,1,0,1
Sheldon Whitehouse,Tim Scott,RI,1,Democrat,SC,1,Republican,0,0,1
Sheldon Whitehouse,Timothy “Tim” Kaine,RI,1,Democrat,VA,1,Democrat,1,0,1
Sheldon Whitehouse,Todd Young,RI,1,Democrat,IN,1,Republican,0,0,1
Sheldon Whitehouse,Tom Cotton,RI,1,Democrat,AR,1,Republican,0,0,1
Sheldon Whitehouse,Tom Udall,RI,1,Democrat,NM,1,Democrat,1,0,1
Shelley Moore Capito,Alan “Al” Franken,WV,1,Republican,MN,1,Democrat,0,0,1
Shelley Moore Capito,Amy Klobuchar,WV,1,Republican,MN,1,Democrat,0,0,1
Shelley Moore Capito,Angus King,WV,1,Republican,ME,1,Independent,0,0,1
Shelley Moore Capito,Benjamin Cardin,WV,1,Republican,MD,1,Democrat,0,0,1
Shelley Moore Capito,Bernard “Bernie” Sanders,WV,1,Republican,VT,1,Independent,0,0,1
Shelley Moore Capito,Bill Cassidy,WV,1,Republican,LA,1,Republican,1,0,1
Shelley Moore Capito,Bill Nelson,WV,1,Republican,FL,1,Democrat,0,0,1
Shelley Moore Capito,Brian Schatz,WV,1,Republican,HI,1,Democrat,0,0,1
Shelley Moore Capito,Catherine Cortez Masto,WV,1,Republican,NV,1,Democrat,0,0,1
Shelley Moore Capito,Charles “Chuck” Schumer,WV,1,Republican,NY,1,Democrat,0,0,1
Shelley Moore Capito,Chris Van Hollen,WV,1,Republican,MD,1,Democrat,0,0,1
Shelley Moore Capito,Christopher Coons,WV,1,Republican,DE,1,Democrat,0,0,1
Shelley Moore Capito,Christopher Murphy,WV,1,Republican,CT,1,Democrat,0,0,1
Shelley Moore Capito,Claire McCaskill,WV,1,Republican,MO,1,Democrat,0,0,1
Shelley Moore Capito,Cory Booker,WV,1,Republican,NJ,1,Democrat,0,0,1
Shelley Moore Capito,Cory Gardner,WV,1,Republican,CO,1,Republican,1,0,1
Shelley Moore Capito,David Perdue,WV,1,Republican,GA,1,Republican,1,0,1
Shelley Moore Capito,Dean Heller,WV,1,Republican,NV,1,Republican,1,0,1
Shelley Moore Capito,Debbie Stabenow,WV,1,Republican,MI,1,Democrat,0,0,1
Shelley Moore Capito,Dianne Feinstein,WV,1,Republican,CA,1,Democrat,0,0,1
Shelley Moore Capito,Edward “Ed” Markey,WV,1,Republican,MA,1,Democrat,0,0,1
Shelley Moore Capito,Elizabeth Warren,WV,1,Republican,MA,1,Democrat,0,0,1
Shelley Moore Capito,Gary Peters,WV,1,Republican,MI,1,Democrat,0,0,1
Shelley Moore Capito,Heidi Heitkamp,WV,1,Republican,ND,1,Democrat,0,0,1
Shelley Moore Capito,James “Jim” Inhofe,WV,1,Republican,OK,1,Republican,1,0,1
Shelley Moore Capito,Jeanne Shaheen,WV,1,Republican,NH,1,Democrat,0,0,1
Shelley Moore Capito,Jeff Merkley,WV,1,Republican,OR,1,Democrat,0,0,1
Shelley Moore Capito,Joe Donnelly,WV,1,Republican,IN,1,Democrat,0,0,1
Shelley Moore Capito,Joe Manchin,WV,1,Republican,WV,1,Democrat,0,0,1
Shelley Moore Capito,John “Johnny” Isakson,WV,1,Republican,GA,1,Republican,1,0,1
Shelley Moore Capito,John Barrasso,WV,1,Republican,WY,1,Republican,1,0,1
Shelley Moore Capito,John Boozman,WV,1,Republican,AR,1,Republican,1,0,1
Shelley Moore Capito,John Cornyn,WV,1,Republican,TX,1,Republican,1,0,1
Shelley Moore Capito,John F. “Jack” Reed,WV,1,Republican,RI,1,Democrat,0,0,1
Shelley Moore Capito,John Hoeven,WV,1,Republican,ND,1,Republican,1,0,1
Shelley Moore Capito,John Neely Kennedy,WV,1,Republican,LA,1,Republican,1,0,1
Shelley Moore Capito,John Thune,WV,1,Republican,SD,1,Republican,1,0,1
Shelley Moore Capito,Jon Tester,WV,1,Republican,MT,1,Democrat,0,0,1
Shelley Moore Capito,Kamala Harris,WV,1,Republican,CA,1,Democrat,0,0,1
Shelley Moore Capito,Kirsten Gillibrand,WV,1,Republican,NY,1,Democrat,0,0,1
Shelley Moore Capito,Lamar Alexander,WV,1,Republican,TN,1,Republican,1,0,1
Shelley Moore Capito,Lisa Murkowski,WV,1,Republican,AK,1,Republican,1,0,1
Shelley Moore Capito,Luther Strange,WV,1,Republican,AL,1,Republican,1,0,1
Shelley Moore Capito,Margaret “Maggie” Hassan,WV,1,Republican,NH,1,Democrat,0,0,1
Shelley Moore Capito,Maria Cantwell,WV,1,Republican,WA,1,Democrat,0,0,1
Shelley Moore Capito,Mark Warner,WV,1,Republican,VA,1,Democrat,0,0,1
Shelley Moore Capito,Martin Heinrich,WV,1,Republican,NM,1,Democrat,0,0,1
Shelley Moore Capito,Mazie Hirono,WV,1,Republican,HI,1,Democrat,0,0,1
Shelley Moore Capito,Michael “Mike” Crapo,WV,1,Republican,ID,1,Republican,1,0,1
Shelley Moore Capito,Michael Bennet,WV,1,Republican,CO,1,Democrat,0,0,1
Shelley Moore Capito,Mike Rounds,WV,1,Republican,SD,1,Republican,1,0,1
Shelley Moore Capito,Mitch McConnell,WV,1,Republican,KY,1,Republican,1,0,1
Shelley Moore Capito,Orrin Hatch,WV,1,Republican,UT,1,Republican,1,0,1
Shelley Moore Capito,Pat Roberts,WV,1,Republican,KS,1,Republican,1,0,1
Shelley Moore Capito,Patrick Leahy,WV,1,Republican,VT,1,Democrat,0,0,1
Shelley Moore Capito,Patty Murray,WV,1,Republican,WA,1,Democrat,0,0,1
Shelley Moore Capito,Richard Blumenthal,WV,1,Republican,CT,1,Democrat,0,0,1
Shelley Moore Capito,Richard Burr,WV,1,Republican,NC,1,Republican,1,0,1
Shelley Moore Capito,Richard Durbin,WV,1,Republican,IL,1,Democrat,0,0,1
Shelley Moore Capito,Richard Shelby,WV,1,Republican,AL,1,Republican,1,0,1
Shelley Moore Capito,Robert “Bob” Casey,WV,1,Republican,PA,1,Democrat,0,0,1
Shelley Moore Capito,Robert “Rob” Portman,WV,1,Republican,OH,1,Republican,1,0,1
Shelley Moore Capito,Roger Wicker,WV,1,Republican,MS,1,Republican,1,0,1
Shelley Moore Capito,Ron Wyden,WV,1,Republican,OR,1,Democrat,0,0,1
Shelley Moore Capito,Roy Blunt,WV,1,Republican,MO,1,Republican,1,0,1
Shelley Moore Capito,Sheldon Whitehouse,WV,1,Republican,RI,1,Democrat,0,0,1
Shelley Moore Capito,Sherrod Brown,WV,1,Republican,OH,1,Democrat,0,0,1
Shelley Moore Capito,Susan Collins,WV,1,Republican,ME,1,Republican,1,0,1
Shelley Moore Capito,Tammy Baldwin,WV,1,Republican,WI,1,Democrat,0,0,1
Shelley Moore Capito,Tammy Duckworth,WV,1,Republican,IL,1,Democrat,0,0,1
Shelley Moore Capito,Ted Cruz,WV,1,Republican,TX,1,Republican,1,0,1
Shelley Moore Capito,Thad Cochran,WV,1,Republican,MS,1,Republican,1,0,1
Shelley Moore Capito,Thom Tillis,WV,1,Republican,NC,1,Republican,1,0,1
Shelley Moore Capito,Thomas Carper,WV,1,Republican,DE,1,Democrat,0,0,1
Shelley Moore Capito,Tim Scott,WV,1,Republican,SC,1,Republican,1,0,1
Shelley Moore Capito,Timothy “Tim” Kaine,WV,1,Republican,VA,1,Democrat,0,0,1
Shelley Moore Capito,Todd Young,WV,1,Republican,IN,1,Republican,1,0,1
Shelley Moore Capito,Tom Cotton,WV,1,Republican,AR,1,Republican,1,0,1
Shelley Moore Capito,Tom Udall,WV,1,Republican,NM,1,Democrat,0,0,1
Sherrod Brown,Alan “Al” Franken,OH,1,Democrat,MN,1,Democrat,1,0,1
Sherrod Brown,Amy Klobuchar,OH,1,Democrat,MN,1,Democrat,1,0,1
Sherrod Brown,Angus King,OH,1,Democrat,ME,1,Independent,0,0,1
Sherrod Brown,Benjamin Cardin,OH,1,Democrat,MD,1,Democrat,1,0,1
Sherrod Brown,Bernard “Bernie” Sanders,OH,1,Democrat,VT,1,Independent,0,0,1
Sherrod Brown,Bill Cassidy,OH,1,Democrat,LA,1,Republican,0,0,1
Sherrod Brown,Bill Nelson,OH,1,Democrat,FL,1,Democrat,1,0,1
Sherrod Brown,Brian Schatz,OH,1,Democrat,HI,1,Democrat,1,0,1
Sherrod Brown,Catherine Cortez Masto,OH,1,Democrat,NV,1,Democrat,1,0,1
Sherrod Brown,Charles “Chuck” Schumer,OH,1,Democrat,NY,1,Democrat,1,0,1
Sherrod Brown,Chris Van Hollen,OH,1,Democrat,MD,1,Democrat,1,0,1
Sherrod Brown,Christopher Coons,OH,1,Democrat,DE,1,Democrat,1,0,1
Sherrod Brown,Christopher Murphy,OH,1,Democrat,CT,1,Democrat,1,0,1
Sherrod Brown,Claire McCaskill,OH,1,Democrat,MO,1,Democrat,1,0,1
Sherrod Brown,Cory Booker,OH,1,Democrat,NJ,1,Democrat,1,0,1
Sherrod Brown,Cory Gardner,OH,1,Democrat,CO,1,Republican,0,0,1
Sherrod Brown,David Perdue,OH,1,Democrat,GA,1,Republican,0,0,1
Sherrod Brown,Dean Heller,OH,1,Democrat,NV,1,Republican,0,0,1
Sherrod Brown,Debbie Stabenow,OH,1,Democrat,MI,1,Democrat,1,0,1
Sherrod Brown,Dianne Feinstein,OH,1,Democrat,CA,1,Democrat,1,0,1
Sherrod Brown,Edward “Ed” Markey,OH,1,Democrat,MA,1,Democrat,1,0,1
Sherrod Brown,Elizabeth Warren,OH,1,Democrat,MA,1,Democrat,1,0,1
Sherrod Brown,Gary Peters,OH,1,Democrat,MI,1,Democrat,1,0,1
Sherrod Brown,Heidi Heitkamp,OH,1,Democrat,ND,1,Democrat,1,0,1
Sherrod Brown,James “Jim” Inhofe,OH,1,Democrat,OK,1,Republican,0,0,1
Sherrod Brown,Jeanne Shaheen,OH,1,Democrat,NH,1,Democrat,1,0,1
Sherrod Brown,Jeff Merkley,OH,1,Democrat,OR,1,Democrat,1,0,1
Sherrod Brown,Joe Donnelly,OH,1,Democrat,IN,1,Democrat,1,0,1
Sherrod Brown,Joe Manchin,OH,1,Democrat,WV,1,Democrat,1,0,1
Sherrod Brown,John “Johnny” Isakson,OH,1,Democrat,GA,1,Republican,0,0,1
Sherrod Brown,John Barrasso,OH,1,Democrat,WY,1,Republican,0,0,1
Sherrod Brown,John Boozman,OH,1,Democrat,AR,1,Republican,0,0,1
Sherrod Brown,John Cornyn,OH,1,Democrat,TX,1,Republican,0,0,1
Sherrod Brown,John F. “Jack” Reed,OH,1,Democrat,RI,1,Democrat,1,0,1
Sherrod Brown,John Hoeven,OH,1,Democrat,ND,1,Republican,0,0,1
Sherrod Brown,John Neely Kennedy,OH,1,Democrat,LA,1,Republican,0,0,1
Sherrod Brown,John Thune,OH,1,Democrat,SD,1,Republican,0,0,1
Sherrod Brown,Jon Tester,OH,1,Democrat,MT,1,Democrat,1,0,1
Sherrod Brown,Kamala Harris,OH,1,Democrat,CA,1,Democrat,1,0,1
Sherrod Brown,Kirsten Gillibrand,OH,1,Democrat,NY,1,Democrat,1,0,1
Sherrod Brown,Lamar Alexander,OH,1,Democrat,TN,1,Republican,0,0,1
Sherrod Brown,Lisa Murkowski,OH,1,Democrat,AK,1,Republican,0,0,1
Sherrod Brown,Luther Strange,OH,1,Democrat,AL,1,Republican,0,0,1
Sherrod Brown,Margaret “Maggie” Hassan,OH,1,Democrat,NH,1,Democrat,1,0,1
Sherrod Brown,Maria Cantwell,OH,1,Democrat,WA,1,Democrat,1,0,1
Sherrod Brown,Mark Warner,OH,1,Democrat,VA,1,Democrat,1,0,1
Sherrod Brown,Martin Heinrich,OH,1,Democrat,NM,1,Democrat,1,0,1
Sherrod Brown,Mazie Hirono,OH,1,Democrat,HI,1,Democrat,1,0,1
Sherrod Brown,Michael “Mike” Crapo,OH,1,Democrat,ID,1,Republican,0,0,1
Sherrod Brown,Michael Bennet,OH,1,Democrat,CO,1,Democrat,1,0,1
Sherrod Brown,Mike Rounds,OH,1,Democrat,SD,1,Republican,0,0,1
Sherrod Brown,Mitch McConnell,OH,1,Democrat,KY,1,Republican,0,0,1
Sherrod Brown,Orrin Hatch,OH,1,Democrat,UT,1,Republican,0,0,1
Sherrod Brown,Pat Roberts,OH,1,Democrat,KS,1,Republican,0,0,1
Sherrod Brown,Patrick Leahy,OH,1,Democrat,VT,1,Democrat,1,0,1
Sherrod Brown,Patty Murray,OH,1,Democrat,WA,1,Democrat,1,0,1
Sherrod Brown,Richard Blumenthal,OH,1,Democrat,CT,1,Democrat,1,0,1
Sherrod Brown,Richard Burr,OH,1,Democrat,NC,1,Republican,0,0,1
Sherrod Brown,Richard Durbin,OH,1,Democrat,IL,1,Democrat,1,0,1
Sherrod Brown,Richard Shelby,OH,1,Democrat,AL,1,Republican,0,0,1
Sherrod Brown,Robert “Bob” Casey,OH,1,Democrat,PA,1,Democrat,1,0,1
Sherrod Brown,Robert “Rob” Portman,OH,1,Democrat,OH,1,Republican,0,0,1
Sherrod Brown,Roger Wicker,OH,1,Democrat,MS,1,Republican,0,0,1
Sherrod Brown,Ron Wyden,OH,1,Democrat,OR,1,Democrat,1,0,1
Sherrod Brown,Roy Blunt,OH,1,Democrat,MO,1,Republican,0,0,1
Sherrod Brown,Sheldon Whitehouse,OH,1,Democrat,RI,1,Democrat,1,0,1
Sherrod Brown,Shelley Moore Capito,OH,1,Democrat,WV,1,Republican,0,0,1
Sherrod Brown,Susan Collins,OH,1,Democrat,ME,1,Republican,0,0,1
Sherrod Brown,Tammy Baldwin,OH,1,Democrat,WI,1,Democrat,1,0,1
Sherrod Brown,Tammy Duckworth,OH,1,Democrat,IL,1,Democrat,1,0,1
Sherrod Brown,Ted Cruz,OH,1,Democrat,TX,1,Republican,0,0,1
Sherrod Brown,Thad Cochran,OH,1,Democrat,MS,1,Republican,0,0,1
Sherrod Brown,Thom Tillis,OH,1,Democrat,NC,1,Republican,0,0,1
Sherrod Brown,Thomas Carper,OH,1,Democrat,DE,1,Democrat,1,0,1
Sherrod Brown,Tim Scott,OH,1,Democrat,SC,1,Republican,0,0,1
Sherrod Brown,Timothy “Tim” Kaine,OH,1,Democrat,VA,1,Democrat,1,0,1
Sherrod Brown,Todd Young,OH,1,Democrat,IN,1,Republican,0,0,1
Sherrod Brown,Tom Cotton,OH,1,Democrat,AR,1,Republican,0,0,1
Sherrod Brown,Tom Udall,OH,1,Democrat,NM,1,Democrat,1,0,1
Steve Daines,Benjamin “Ben” Sasse,MT,0,Republican,NE,0,Republican,1,0,1
Steve Daines,Bob Corker,MT,0,Republican,TN,0,Republican,1,0,1
Steve Daines,Charles “Chuck” Grassley,MT,0,Republican,IA,0,Republican,1,0,1
Steve Daines,Deb Fischer,MT,0,Republican,NE,0,Republican,1,0,1
Steve Daines,James Lankford,MT,0,Republican,OK,0,Republican,1,0,1
Steve Daines,James Risch,MT,0,Republican,ID,0,Republican,1,0,1
Steve Daines,Jeff Flake,MT,0,Republican,AZ,0,Republican,1,0,1
Steve Daines,Jerry Moran,MT,0,Republican,KS,0,Republican,1,0,1
Steve Daines,John McCain,MT,0,Republican,AZ,0,Republican,1,0,1
Steve Daines,Joni Ernst,MT,0,Republican,IA,0,Republican,1,0,1
Steve Daines,Lindsey Graham,MT,0,Republican,SC,0,Republican,1,0,1
Steve Daines,Michael Enzi,MT,0,Republican,WY,0,Republican,1,0,1
Steve Daines,Mike Lee,MT,0,Republican,UT,0,Republican,1,0,1
Steve Daines,Patrick “Pat” Toomey,MT,0,Republican,PA,0,Republican,1,0,1
Steve Daines,Rand Paul,MT,0,Republican,KY,0,Republican,1,0,1
Steve Daines,Ron Johnson,MT,0,Republican,WI,0,Republican,1,0,1
Susan Collins,Alan “Al” Franken,ME,1,Republican,MN,1,Democrat,0,0,1
Susan Collins,Amy Klobuchar,ME,1,Republican,MN,1,Democrat,0,0,1
Susan Collins,Angus King,ME,1,Republican,ME,1,Independent,0,0,1
Susan Collins,Benjamin Cardin,ME,1,Republican,MD,1,Democrat,0,0,1
Susan Collins,Bernard “Bernie” Sanders,ME,1,Republican,VT,1,Independent,0,0,1
Susan Collins,Bill Cassidy,ME,1,Republican,LA,1,Republican,1,0,1
Susan Collins,Bill Nelson,ME,1,Republican,FL,1,Democrat,0,0,1
Susan Collins,Brian Schatz,ME,1,Republican,HI,1,Democrat,0,0,1
Susan Collins,Catherine Cortez Masto,ME,1,Republican,NV,1,Democrat,0,0,1
Susan Collins,Charles “Chuck” Schumer,ME,1,Republican,NY,1,Democrat,0,0,1
Susan Collins,Chris Van Hollen,ME,1,Republican,MD,1,Democrat,0,0,1
Susan Collins,Christopher Coons,ME,1,Republican,DE,1,Democrat,0,0,1
Susan Collins,Christopher Murphy,ME,1,Republican,CT,1,Democrat,0,0,1
Susan Collins,Claire McCaskill,ME,1,Republican,MO,1,Democrat,0,0,1
Susan Collins,Cory Booker,ME,1,Republican,NJ,1,Democrat,0,0,1
Susan Collins,Cory Gardner,ME,1,Republican,CO,1,Republican,1,0,1
Susan Collins,David Perdue,ME,1,Republican,GA,1,Republican,1,0,1
Susan Collins,Dean Heller,ME,1,Republican,NV,1,Republican,1,0,1
Susan Collins,Debbie Stabenow,ME,1,Republican,MI,1,Democrat,0,0,1
Susan Collins,Dianne Feinstein,ME,1,Republican,CA,1,Democrat,0,0,1
Susan Collins,Edward “Ed” Markey,ME,1,Republican,MA,1,Democrat,0,0,1
Susan Collins,Elizabeth Warren,ME,1,Republican,MA,1,Democrat,0,0,1
Susan Collins,Gary Peters,ME,1,Republican,MI,1,Democrat,0,0,1
Susan Collins,Heidi Heitkamp,ME,1,Republican,ND,1,Democrat,0,0,1
Susan Collins,James “Jim” Inhofe,ME,1,Republican,OK,1,Republican,1,0,1
Susan Collins,Jeanne Shaheen,ME,1,Republican,NH,1,Democrat,0,0,1
Susan Collins,Jeff Merkley,ME,1,Republican,OR,1,Democrat,0,0,1
Susan Collins,Joe Donnelly,ME,1,Republican,IN,1,Democrat,0,0,1
Susan Collins,Joe Manchin,ME,1,Republican,WV,1,Democrat,0,0,1
Susan Collins,John “Johnny” Isakson,ME,1,Republican,GA,1,Republican,1,0,1
Susan Collins,John Barrasso,ME,1,Republican,WY,1,Republican,1,0,1
Susan Collins,John Boozman,ME,1,Republican,AR,1,Republican,1,0,1
Susan Collins,John Cornyn,ME,1,Republican,TX,1,Republican,1,0,1
Susan Collins,John F. “Jack” Reed,ME,1,Republican,RI,1,Democrat,0,0,1
Susan Collins,John Hoeven,ME,1,Republican,ND,1,Republican,1,0,1
Susan Collins,John Neely Kennedy,ME,1,Republican,LA,1,Republican,1,0,1
Susan Collins,John Thune,ME,1,Republican,SD,1,Republican,1,0,1
Susan Collins,Jon Tester,ME,1,Republican,MT,1,Democrat,0,0,1
Susan Collins,Kamala Harris,ME,1,Republican,CA,1,Democrat,0,0,1
Susan Collins,Kirsten Gillibrand,ME,1,Republican,NY,1,Democrat,0,0,1
Susan Collins,Lamar Alexander,ME,1,Republican,TN,1,Republican,1,0,1
Susan Collins,Lisa Murkowski,ME,1,Republican,AK,1,Republican,1,0,1
Susan Collins,Luther Strange,ME,1,Republican,AL,1,Republican,1,0,1
Susan Collins,Margaret “Maggie” Hassan,ME,1,Republican,NH,1,Democrat,0,0,1
Susan Collins,Maria Cantwell,ME,1,Republican,WA,1,Democrat,0,0,1
Susan Collins,Mark Warner,ME,1,Republican,VA,1,Democrat,0,0,1
Susan Collins,Martin Heinrich,ME,1,Republican,NM,1,Democrat,0,0,1
Susan Collins,Mazie Hirono,ME,1,Republican,HI,1,Democrat,0,0,1
Susan Collins,Michael “Mike” Crapo,ME,1,Republican,ID,1,Republican,1,0,1
Susan Collins,Michael Bennet,ME,1,Republican,CO,1,Democrat,0,0,1
Susan Collins,Mike Rounds,ME,1,Republican,SD,1,Republican,1,0,1
Susan Collins,Mitch McConnell,ME,1,Republican,KY,1,Republican,1,0,1
Susan Collins,Orrin Hatch,ME,1,Republican,UT,1,Republican,1,0,1
Susan Collins,Pat Roberts,ME,1,Republican,KS,1,Republican,1,0,1
Susan Collins,Patrick Leahy,ME,1,Republican,VT,1,Democrat,0,0,1
Susan Collins,Patty Murray,ME,1,Republican,WA,1,Democrat,0,0,1
Susan Collins,Richard Blumenthal,ME,1,Republican,CT,1,Democrat,0,0,1
Susan Collins,Richard Burr,ME,1,Republican,NC,1,Republican,1,0,1
Susan Collins,Richard Durbin,ME,1,Republican,IL,1,Democrat,0,0,1
Susan Collins,Richard Shelby,ME,1,Republican,AL,1,Republican,1,0,1
Susan Collins,Robert “Bob” Casey,ME,1,Republican,PA,1,Democrat,0,0,1
Susan Collins,Robert “Rob” Portman,ME,1,Republican,OH,1,Republican,1,0,1
Susan Collins,Roger Wicker,ME,1,Republican,MS,1,Republican,1,0,1
Susan Collins,Ron Wyden,ME,1,Republican,OR,1,Democrat,0,0,1
Susan Collins,Roy Blunt,ME,1,Republican,MO,1,Republican,1,0,1
Susan Collins,Sheldon Whitehouse,ME,1,Republican,RI,1,Democrat,0,0,1
Susan Collins,Shelley Moore Capito,ME,1,Republican,WV,1,Republican,1,0,1
Susan Collins,Sherrod Brown,ME,1,Republican,OH,1,Democrat,0,0,1
Susan Collins,Tammy Baldwin,ME,1,Republican,WI,1,Democrat,0,0,1
Susan Collins,Tammy Duckworth,ME,1,Republican,IL,1,Democrat,0,0,1
Susan Collins,Ted Cruz,ME,1,Republican,TX,1,Republican,1,0,1
Susan Collins,Thad Cochran,ME,1,Republican,MS,1,Republican,1,0,1
Susan Collins,Thom Tillis,ME,1,Republican,NC,1,Republican,1,0,1
Susan Collins,Thomas Carper,ME,1,Republican,DE,1,Democrat,0,0,1
Susan Collins,Tim Scott,ME,1,Republican,SC,1,Republican,1,0,1
Susan Collins,Timothy “Tim” Kaine,ME,1,Republican,VA,1,Democrat,0,0,1
Susan Collins,Todd Young,ME,1,Republican,IN,1,Republican,1,0,1
Susan Collins,Tom Cotton,ME,1,Republican,AR,1,Republican,1,0,1
Susan Collins,Tom Udall,ME,1,Republican,NM,1,Democrat,0,0,1
Tammy Baldwin,Alan “Al” Franken,WI,1,Democrat,MN,1,Democrat,1,0,1
Tammy Baldwin,Amy Klobuchar,WI,1,Democrat,MN,1,Democrat,1,0,1
Tammy Baldwin,Angus King,WI,1,Democrat,ME,1,Independent,0,0,1
Tammy Baldwin,Benjamin Cardin,WI,1,Democrat,MD,1,Democrat,1,0,1
Tammy Baldwin,Bernard “Bernie” Sanders,WI,1,Democrat,VT,1,Independent,0,0,1
Tammy Baldwin,Bill Cassidy,WI,1,Democrat,LA,1,Republican,0,0,1
Tammy Baldwin,Bill Nelson,WI,1,Democrat,FL,1,Democrat,1,0,1
Tammy Baldwin,Brian Schatz,WI,1,Democrat,HI,1,Democrat,1,0,1
Tammy Baldwin,Catherine Cortez Masto,WI,1,Democrat,NV,1,Democrat,1,0,1
Tammy Baldwin,Charles “Chuck” Schumer,WI,1,Democrat,NY,1,Democrat,1,0,1
Tammy Baldwin,Chris Van Hollen,WI,1,Democrat,MD,1,Democrat,1,0,1
Tammy Baldwin,Christopher Coons,WI,1,Democrat,DE,1,Democrat,1,0,1
Tammy Baldwin,Christopher Murphy,WI,1,Democrat,CT,1,Democrat,1,0,1
Tammy Baldwin,Claire McCaskill,WI,1,Democrat,MO,1,Democrat,1,0,1
Tammy Baldwin,Cory Booker,WI,1,Democrat,NJ,1,Democrat,1,0,1
Tammy Baldwin,Cory Gardner,WI,1,Democrat,CO,1,Republican,0,0,1
Tammy Baldwin,David Perdue,WI,1,Democrat,GA,1,Republican,0,0,1
Tammy Baldwin,Dean Heller,WI,1,Democrat,NV,1,Republican,0,0,1
Tammy Baldwin,Debbie Stabenow,WI,1,Democrat,MI,1,Democrat,1,0,1
Tammy Baldwin,Dianne Feinstein,WI,1,Democrat,CA,1,Democrat,1,0,1
Tammy Baldwin,Edward “Ed” Markey,WI,1,Democrat,MA,1,Democrat,1,0,1
Tammy Baldwin,Elizabeth Warren,WI,1,Democrat,MA,1,Democrat,1,0,1
Tammy Baldwin,Gary Peters,WI,1,Democrat,MI,1,Democrat,1,0,1
Tammy Baldwin,Heidi Heitkamp,WI,1,Democrat,ND,1,Democrat,1,0,1
Tammy Baldwin,James “Jim” Inhofe,WI,1,Democrat,OK,1,Republican,0,0,1
Tammy Baldwin,Jeanne Shaheen,WI,1,Democrat,NH,1,Democrat,1,0,1
Tammy Baldwin,Jeff Merkley,WI,1,Democrat,OR,1,Democrat,1,0,1
Tammy Baldwin,Joe Donnelly,WI,1,Democrat,IN,1,Democrat,1,0,1
Tammy Baldwin,Joe Manchin,WI,1,Democrat,WV,1,Democrat,1,0,1
Tammy Baldwin,John “Johnny” Isakson,WI,1,Democrat,GA,1,Republican,0,0,1
Tammy Baldwin,John Barrasso,WI,1,Democrat,WY,1,Republican,0,0,1
Tammy Baldwin,John Boozman,WI,1,Democrat,AR,1,Republican,0,0,1
Tammy Baldwin,John Cornyn,WI,1,Democrat,TX,1,Republican,0,0,1
Tammy Baldwin,John F. “Jack” Reed,WI,1,Democrat,RI,1,Democrat,1,0,1
Tammy Baldwin,John Hoeven,WI,1,Democrat,ND,1,Republican,0,0,1
Tammy Baldwin,John Neely Kennedy,WI,1,Democrat,LA,1,Republican,0,0,1
Tammy Baldwin,John Thune,WI,1,Democrat,SD,1,Republican,0,0,1
Tammy Baldwin,Jon Tester,WI,1,Democrat,MT,1,Democrat,1,0,1
Tammy Baldwin,Kamala Harris,WI,1,Democrat,CA,1,Democrat,1,0,1
Tammy Baldwin,Kirsten Gillibrand,WI,1,Democrat,NY,1,Democrat,1,0,1
Tammy Baldwin,Lamar Alexander,WI,1,Democrat,TN,1,Republican,0,0,1
Tammy Baldwin,Lisa Murkowski,WI,1,Democrat,AK,1,Republican,0,0,1
Tammy Baldwin,Luther Strange,WI,1,Democrat,AL,1,Republican,0,0,1
Tammy Baldwin,Margaret “Maggie” Hassan,WI,1,Democrat,NH,1,Democrat,1,0,1
Tammy Baldwin,Maria Cantwell,WI,1,Democrat,WA,1,Democrat,1,0,1
Tammy Baldwin,Mark Warner,WI,1,Democrat,VA,1,Democrat,1,0,1
Tammy Baldwin,Martin Heinrich,WI,1,Democrat,NM,1,Democrat,1,0,1
Tammy Baldwin,Mazie Hirono,WI,1,Democrat,HI,1,Democrat,1,0,1
Tammy Baldwin,Michael “Mike” Crapo,WI,1,Democrat,ID,1,Republican,0,0,1
